gender,match,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,attr1_1,samerace,attr3_1,order,round,iid,pid,wave,age,race,shar_o_categorie,est_premier,dernier_order,est_dernier,field_cd,go_out,exphappy,go_out_cat,exphappy_cat,confiance_cat,field_nom
1,0,6.0,5.0,6.0,5.0,6.0,4.0,20.83,0,7.0,3,5,141,134.0,6,28.0,3.0,Faible (0-5),0,5,0,10.0,3.0,8.0,Fréquent (3-4/mois),Élevé (8-10),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,1,7.0,,,8.0,8.0,,20.83,0,7.0,5,5,141,135.0,6,28.0,3.0,,0,5,1,10.0,3.0,8.0,Fréquent (3-4/mois),Élevé (8-10),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,6.0,8.0,8.0,8.0,8.0,8.0,20.83,0,7.0,4,5,141,136.0,6,28.0,3.0,Élevé (7-10),0,5,0,10.0,3.0,8.0,Fréquent (3-4/mois),Élevé (8-10),Confiance moyenne (6-7),Sciences / Chimie / Physique
0,0,10.0,8.0,8.0,7.0,7.0,5.0,14.29,1,9.0,1,16,142,158.0,7,24.0,2.0,Faible (0-5),1,16,0,10.0,3.0,8.0,Fréquent (3-4/mois),Élevé (8-10),Haute confiance (8-10),Sciences / Chimie / Physique
0,1,7.0,7.0,7.0,6.0,,4.0,14.29,1,9.0,2,16,142,159.0,7,24.0,2.0,Faible (0-5),0,16,0,3.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences sociales / Psychologie
0,0,6.0,9.0,8.0,7.0,9.0,,14.29,0,9.0,7,16,142,160.0,7,24.0,2.0,,0,16,0,3.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences sociales / Psychologie
0,0,8.0,7.0,8.0,7.0,6.0,4.0,14.29,1,9.0,3,16,142,161.0,7,24.0,2.0,Faible (0-5),0,16,0,3.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences sociales / Psychologie
0,0,6.0,7.0,7.0,6.0,6.0,5.0,14.29,0,9.0,12,16,142,162.0,7,24.0,2.0,Faible (0-5),0,16,0,3.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences sociales / Psychologie
0,0,7.0,7.0,7.0,5.0,6.0,5.0,14.29,1,9.0,15,16,142,163.0,7,24.0,2.0,Faible (0-5),0,16,0,3.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences sociales / Psychologie
0,0,8.0,7.0,9.0,7.0,,,14.29,1,9.0,6,16,142,164.0,7,24.0,2.0,,0,16,0,8.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Commerce / Finance / Économie
0,0,8.0,8.0,9.0,7.0,8.0,6.0,14.29,1,9.0,14,16,142,165.0,7,24.0,2.0,Moyen (5-7),0,16,0,8.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Commerce / Finance / Économie
0,0,4.0,4.0,8.0,4.0,,,14.29,0,9.0,8,16,142,166.0,7,24.0,2.0,,0,16,0,8.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Commerce / Finance / Économie
0,1,7.0,6.0,7.0,6.0,4.0,4.0,14.29,1,9.0,16,16,142,167.0,7,24.0,2.0,Faible (0-5),0,16,1,8.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Commerce / Finance / Économie
0,1,8.0,8.0,7.0,7.0,7.0,8.0,14.29,0,9.0,11,16,142,168.0,7,24.0,2.0,Élevé (7-10),0,16,0,8.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Commerce / Finance / Économie
0,1,8.0,8.0,9.0,8.0,7.0,8.0,14.29,1,9.0,5,16,142,169.0,7,24.0,2.0,Élevé (7-10),0,16,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Commerce / Finance / Économie
0,0,7.0,7.0,7.0,7.0,5.0,7.0,14.29,0,9.0,4,16,142,170.0,7,24.0,2.0,Moyen (5-7),0,16,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Commerce / Finance / Économie
0,1,7.0,8.0,9.0,9.0,8.0,7.0,14.29,1,9.0,9,16,142,171.0,7,24.0,2.0,Moyen (5-7),0,16,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Commerce / Finance / Économie
0,1,8.0,7.0,6.0,7.0,7.0,6.0,14.29,1,9.0,13,16,142,172.0,7,24.0,2.0,Moyen (5-7),0,16,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Commerce / Finance / Économie
0,1,8.0,7.0,7.0,7.0,5.0,5.0,14.29,1,9.0,10,16,142,173.0,7,24.0,2.0,Faible (0-5),0,16,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Commerce / Finance / Économie
0,0,6.0,8.0,9.0,6.0,8.0,7.0,8.33,1,7.0,2,16,143,158.0,7,33.0,2.0,Moyen (5-7),0,16,0,8.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,5.0,7.0,7.0,5.0,4.0,4.0,8.33,1,7.0,3,16,143,159.0,7,33.0,2.0,Faible (0-5),0,16,0,8.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,4.0,9.0,7.0,5.0,8.0,3.0,8.33,0,7.0,8,16,143,160.0,7,33.0,2.0,Faible (0-5),0,16,0,8.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,5.0,10.0,8.0,5.0,10.0,6.0,8.33,1,7.0,4,16,143,161.0,7,33.0,2.0,Moyen (5-7),0,16,0,8.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,3.0,6.0,6.0,2.0,7.0,2.0,8.33,0,7.0,13,16,143,162.0,7,33.0,2.0,Faible (0-5),0,16,0,8.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,5.0,8.0,7.0,6.0,6.0,4.0,8.33,1,7.0,16,16,143,163.0,7,33.0,2.0,Faible (0-5),0,16,1,5.0,3.0,8.0,Fréquent (3-4/mois),Élevé (8-10),Confiance moyenne (6-7),Ingénierie
0,0,4.0,9.0,9.0,5.0,,,8.33,1,7.0,7,16,143,164.0,7,33.0,2.0,,0,16,0,5.0,3.0,8.0,Fréquent (3-4/mois),Élevé (8-10),Confiance moyenne (6-7),Ingénierie
0,0,6.0,9.0,9.0,6.0,8.0,4.0,8.33,1,7.0,15,16,143,165.0,7,33.0,2.0,Faible (0-5),0,16,0,5.0,3.0,8.0,Fréquent (3-4/mois),Élevé (8-10),Confiance moyenne (6-7),Ingénierie
0,0,3.0,7.0,7.0,5.0,,,8.33,0,7.0,9,16,143,166.0,7,33.0,2.0,,0,16,0,5.0,3.0,8.0,Fréquent (3-4/mois),Élevé (8-10),Confiance moyenne (6-7),Ingénierie
0,0,3.0,7.0,6.0,4.0,5.0,2.0,8.33,1,7.0,1,16,143,167.0,7,33.0,2.0,Faible (0-5),1,16,0,5.0,3.0,8.0,Fréquent (3-4/mois),Élevé (8-10),Confiance moyenne (6-7),Ingénierie
0,0,5.0,5.0,5.0,6.0,6.0,6.0,8.33,0,7.0,12,16,143,168.0,7,33.0,2.0,Moyen (5-7),0,16,0,8.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,7.0,9.0,9.0,8.0,8.0,8.0,8.33,1,7.0,6,16,143,169.0,7,33.0,2.0,Élevé (7-10),0,16,0,8.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,5.0,7.0,7.0,5.0,7.0,3.0,8.33,0,7.0,5,16,143,170.0,7,33.0,2.0,Faible (0-5),0,16,0,8.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,5.0,8.0,9.0,6.0,7.0,9.0,8.33,1,7.0,10,16,143,171.0,7,33.0,2.0,Élevé (7-10),0,16,0,8.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,4.0,6.0,5.0,4.0,5.0,5.0,8.33,1,7.0,11,16,143,173.0,7,33.0,2.0,Faible (0-5),0,16,0,8.0,2.0,6.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,9.0,9.0,9.0,7.0,7.0,8.0,16.0,1,7.0,5,16,144,158.0,7,23.0,2.0,Élevé (7-10),0,16,0,8.0,2.0,4.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,8.0,8.0,8.0,8.0,7.0,9.0,16.0,1,7.0,6,16,144,159.0,7,23.0,2.0,Élevé (7-10),0,16,0,8.0,2.0,4.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,6.0,8.0,9.0,9.0,9.0,7.0,16.0,0,7.0,11,16,144,160.0,7,23.0,2.0,Moyen (5-7),0,16,0,8.0,2.0,4.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,6.0,8.0,10.0,9.0,3.0,1.0,16.0,1,7.0,7,16,144,161.0,7,23.0,2.0,Faible (0-5),0,16,0,8.0,2.0,4.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Commerce / Finance / Économie
0,1,8.0,7.0,7.0,7.0,7.0,5.0,16.0,0,7.0,16,16,144,162.0,7,23.0,2.0,Faible (0-5),0,16,1,8.0,2.0,4.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Commerce / Finance / Économie
0,0,8.0,8.0,8.0,6.0,6.0,5.0,16.0,1,7.0,3,16,144,163.0,7,23.0,2.0,Faible (0-5),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Sciences politiques
0,0,7.0,7.0,9.0,7.0,6.0,5.0,16.0,1,7.0,10,16,144,164.0,7,23.0,2.0,Faible (0-5),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Sciences politiques
0,0,7.0,8.0,10.0,8.0,7.0,6.0,16.0,1,7.0,2,16,144,165.0,7,23.0,2.0,Moyen (5-7),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Sciences politiques
0,0,7.0,7.0,9.0,9.0,,,16.0,0,7.0,12,16,144,166.0,7,23.0,2.0,,0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Sciences politiques
0,0,4.0,6.0,5.0,4.0,5.0,6.0,16.0,1,7.0,4,16,144,167.0,7,23.0,2.0,Moyen (5-7),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Sciences politiques
0,0,8.0,8.0,8.0,8.0,8.0,8.0,16.0,0,7.0,15,16,144,168.0,7,23.0,2.0,Élevé (7-10),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Sciences politiques
0,0,8.0,7.0,8.0,9.0,7.0,9.0,16.0,1,7.0,9,16,144,169.0,7,23.0,2.0,Élevé (7-10),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Sciences politiques
0,0,8.0,9.0,9.0,9.0,8.0,10.0,16.0,1,7.0,13,16,144,171.0,7,23.0,2.0,Élevé (7-10),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Sciences politiques
0,0,4.0,7.0,8.0,5.0,6.0,4.0,16.0,1,7.0,1,16,144,172.0,7,23.0,2.0,Faible (0-5),1,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Sciences politiques
0,0,5.0,7.0,6.0,6.0,6.0,5.0,16.0,1,7.0,14,16,144,173.0,7,23.0,2.0,Faible (0-5),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Sciences politiques
0,0,9.0,8.0,9.0,7.0,7.0,8.0,11.36,1,5.0,6,16,145,158.0,7,24.0,2.0,Élevé (7-10),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Faible confiance (1-5),Sciences politiques
0,0,8.0,8.0,8.0,7.0,7.0,9.0,11.36,1,5.0,7,16,145,159.0,7,24.0,2.0,Élevé (7-10),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Faible confiance (1-5),Sciences politiques
0,0,4.0,8.0,9.0,4.0,10.0,3.0,11.36,0,5.0,12,16,145,160.0,7,24.0,2.0,Faible (0-5),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Faible confiance (1-5),Sciences politiques
0,0,6.0,8.0,10.0,7.0,5.0,3.0,11.36,1,5.0,8,16,145,161.0,7,24.0,2.0,Faible (0-5),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Faible confiance (1-5),Sciences politiques
0,0,5.0,6.0,7.0,7.0,6.0,5.0,11.36,0,5.0,1,16,145,162.0,7,24.0,2.0,Faible (0-5),1,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Faible confiance (1-5),Sciences politiques
0,0,6.0,7.0,6.0,8.0,5.0,3.0,11.36,1,5.0,4,16,145,163.0,7,24.0,2.0,Faible (0-5),0,16,0,13.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Faible confiance (1-5),Sciences politiques
0,0,4.0,8.0,9.0,8.0,,7.0,11.36,1,5.0,11,16,145,164.0,7,24.0,2.0,Moyen (5-7),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Faible confiance (1-5),Droit (Law)
0,0,6.0,8.0,9.0,6.0,8.0,5.0,11.36,1,5.0,3,16,145,165.0,7,24.0,2.0,Faible (0-5),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Faible confiance (1-5),Droit (Law)
0,0,5.0,7.0,7.0,6.0,,,11.36,0,5.0,13,16,145,166.0,7,24.0,2.0,,0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Faible confiance (1-5),Droit (Law)
0,0,2.0,6.0,6.0,4.0,5.0,5.0,11.36,1,5.0,5,16,145,167.0,7,24.0,2.0,Faible (0-5),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Faible confiance (1-5),Droit (Law)
0,0,7.0,7.0,7.0,7.0,7.0,7.0,11.36,0,5.0,16,16,145,168.0,7,24.0,2.0,Moyen (5-7),0,16,1,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Faible confiance (1-5),Droit (Law)
0,0,7.0,9.0,9.0,8.0,9.0,8.0,11.36,1,5.0,10,16,145,169.0,7,24.0,2.0,Élevé (7-10),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Faible confiance (1-5),Droit (Law)
0,0,6.0,7.0,6.0,6.0,6.0,8.0,11.36,0,5.0,9,16,145,170.0,7,24.0,2.0,Élevé (7-10),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Faible confiance (1-5),Droit (Law)
0,0,6.0,8.0,9.0,5.0,8.0,3.0,11.36,1,5.0,14,16,145,171.0,7,24.0,2.0,Faible (0-5),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Faible confiance (1-5),Droit (Law)
0,0,2.0,7.0,9.0,2.0,4.0,2.0,11.36,1,5.0,2,16,145,172.0,7,24.0,2.0,Faible (0-5),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Faible confiance (1-5),Droit (Law)
0,0,4.0,6.0,6.0,5.0,5.0,5.0,11.36,1,5.0,15,16,145,173.0,7,24.0,2.0,Faible (0-5),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Faible confiance (1-5),Droit (Law)
0,0,8.0,9.0,8.0,7.0,7.0,8.0,18.18,1,8.0,12,16,146,158.0,7,36.0,2.0,Élevé (7-10),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Haute confiance (8-10),Droit (Law)
0,0,6.0,8.0,8.0,5.0,6.0,,18.18,1,8.0,13,16,146,159.0,7,36.0,2.0,,0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Haute confiance (8-10),Droit (Law)
0,0,5.0,8.0,,6.0,7.0,,18.18,0,8.0,2,16,146,160.0,7,36.0,2.0,,0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Haute confiance (8-10),Droit (Law)
0,0,5.0,6.0,7.0,4.0,5.0,5.0,18.18,1,8.0,14,16,146,161.0,7,36.0,2.0,Faible (0-5),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Haute confiance (8-10),Droit (Law)
0,0,4.0,6.0,8.0,3.0,6.0,3.0,18.18,0,8.0,7,16,146,162.0,7,36.0,2.0,Faible (0-5),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Haute confiance (8-10),Droit (Law)
0,0,5.0,8.0,7.0,6.0,7.0,7.0,18.18,1,8.0,10,16,146,163.0,7,36.0,2.0,Moyen (5-7),0,16,0,1.0,4.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Haute confiance (8-10),Droit (Law)
0,1,9.0,10.0,10.0,8.0,8.0,8.0,18.18,1,8.0,1,16,146,164.0,7,36.0,2.0,Élevé (7-10),1,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,8.0,7.0,9.0,7.0,7.0,7.0,18.18,1,8.0,9,16,146,165.0,7,36.0,2.0,Moyen (5-7),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,7.0,7.0,7.0,7.0,,,18.18,0,8.0,3,16,146,166.0,7,36.0,2.0,,0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,3.0,6.0,8.0,2.0,5.0,3.0,18.18,1,8.0,11,16,146,167.0,7,36.0,2.0,Faible (0-5),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,4.0,6.0,7.0,6.0,6.0,3.0,18.18,0,8.0,6,16,146,168.0,7,36.0,2.0,Faible (0-5),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,7.0,8.0,9.0,7.0,8.0,7.0,18.18,1,8.0,16,16,146,169.0,7,36.0,2.0,Moyen (5-7),0,16,1,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,5.0,7.0,7.0,6.0,6.0,5.0,18.18,0,8.0,15,16,146,170.0,7,36.0,2.0,Faible (0-5),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,6.0,8.0,9.0,6.0,7.0,7.0,18.18,1,8.0,4,16,146,171.0,7,36.0,2.0,Moyen (5-7),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,1.0,4.0,5.0,1.0,3.0,1.0,18.18,1,8.0,8,16,146,172.0,7,36.0,2.0,Faible (0-5),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,5.0,6.0,5.0,5.0,5.0,4.0,18.18,1,8.0,5,16,146,173.0,7,36.0,2.0,Faible (0-5),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,9.0,7.0,7.0,9.0,8.0,6.0,18.0,0,8.0,11,16,147,158.0,7,26.0,4.0,Moyen (5-7),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,6.0,6.0,6.0,6.0,6.0,3.0,18.0,0,8.0,12,16,147,159.0,7,26.0,4.0,Faible (0-5),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,1,8.0,10.0,9.0,8.0,8.0,7.0,18.0,0,8.0,1,16,147,160.0,7,26.0,4.0,Moyen (5-7),1,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,7.0,8.0,9.0,10.0,6.0,6.0,18.0,0,8.0,13,16,147,161.0,7,26.0,4.0,Moyen (5-7),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,5.0,7.0,7.0,8.0,7.0,5.0,18.0,1,8.0,6,16,147,162.0,7,26.0,4.0,Faible (0-5),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,7.0,9.0,7.0,8.0,7.0,8.0,18.0,0,8.0,9,16,147,163.0,7,26.0,4.0,Élevé (7-10),0,16,0,10.0,2.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,9.0,6.0,6.0,8.0,6.0,5.0,18.0,0,8.0,16,16,147,164.0,7,26.0,4.0,Faible (0-5),0,16,1,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,1,7.0,8.0,8.0,10.0,8.0,5.0,18.0,0,8.0,8,16,147,165.0,7,26.0,4.0,Faible (0-5),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,1,8.0,8.0,8.0,9.0,,,18.0,0,8.0,2,16,147,166.0,7,26.0,4.0,,0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,3.0,6.0,5.0,8.0,2.0,4.0,18.0,0,8.0,10,16,147,167.0,7,26.0,4.0,Faible (0-5),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,4.0,7.0,8.0,7.0,5.0,7.0,18.0,1,8.0,5,16,147,168.0,7,26.0,4.0,Moyen (5-7),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,1,10.0,8.0,8.0,9.0,8.0,,18.0,0,8.0,15,16,147,169.0,7,26.0,4.0,,0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,7.0,7.0,7.0,6.0,6.0,7.0,18.0,1,8.0,14,16,147,170.0,7,26.0,4.0,Moyen (5-7),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,5.0,6.0,7.0,9.0,7.0,4.0,18.0,0,8.0,3,16,147,171.0,7,26.0,4.0,Faible (0-5),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,1,8.0,4.0,,7.0,8.0,6.0,18.0,0,8.0,7,16,147,172.0,7,26.0,4.0,Moyen (5-7),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,5.0,7.0,5.0,6.0,6.0,4.0,18.0,0,8.0,4,16,147,173.0,7,26.0,4.0,Faible (0-5),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,9.0,8.0,8.0,7.0,7.0,7.0,15.09,0,8.0,10,16,148,158.0,7,27.0,4.0,Moyen (5-7),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,7.0,6.0,6.0,5.0,5.0,,15.09,0,8.0,11,16,148,159.0,7,27.0,4.0,,0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,7.0,8.0,8.0,8.0,8.0,7.0,15.09,0,8.0,16,16,148,160.0,7,27.0,4.0,Moyen (5-7),0,16,1,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,6.0,6.0,8.0,5.0,7.0,5.0,15.09,0,8.0,12,16,148,161.0,7,27.0,4.0,Faible (0-5),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,6.0,6.0,7.0,7.0,6.0,7.0,15.09,1,8.0,5,16,148,162.0,7,27.0,4.0,Moyen (5-7),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,8.0,8.0,8.0,7.0,6.0,5.0,15.09,0,8.0,8,16,148,163.0,7,27.0,4.0,Faible (0-5),0,16,0,10.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Sciences / Chimie / Physique
0,0,7.0,7.0,7.0,,,,15.09,0,8.0,15,16,148,164.0,7,27.0,4.0,,0,16,0,6.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Lettres / Journalisme
0,0,8.0,8.0,9.0,6.0,9.0,5.0,15.09,0,8.0,7,16,148,165.0,7,27.0,4.0,Faible (0-5),0,16,0,6.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Lettres / Journalisme
0,0,8.0,8.0,8.0,8.0,8.0,,15.09,0,8.0,1,16,148,166.0,7,27.0,4.0,,1,16,0,6.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Lettres / Journalisme
0,0,6.0,5.0,6.0,5.0,4.0,3.0,15.09,0,8.0,9,16,148,167.0,7,27.0,4.0,Faible (0-5),0,16,0,6.0,1.0,5.0,Très fréquent (1-2/semaine),Moyen (5-7),Haute confiance (8-10),Lettres / Journalisme
